          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

 230    1.063 (0.0571)    0.925 -0.206 (0.0093)    1.372 -0.515 (0.0165)
 250    1.007 (0.0653)    0.835 -0.257 (0.0221)    1.392 -0.643 (0.0333)
 270    0.987 (0.0869)    0.774 -0.320 (0.0200)    1.466 -0.799 (0.0348)
 290    0.882 (0.0519)    0.755 -0.189 (0.0126)    1.165 -0.473 (0.0215)
 310    0.824 (0.0336)    0.759 -0.097 (0.0053)    0.969 -0.242 (0.0031)
 330    0.751 (0.0122)    0.751  0.000 (0.0125)    0.751  0.000 (0.0125)
 TyB    0.625 (0.0708)    0.792  0.250 (0.0150)    0.251  0.624 (0.0270)
 TyV    0.480 (0.1263)    0.746  0.399 (0.0074)   -0.118  0.996 (0.0189)
 HIP    0.443 (0.1333)    0.717  0.411 (0.0107)   -0.173  1.027 (0.0138)
 858    0.303 (0.1459)    0.582  0.419 (0.0263)   -0.327  1.049 (0.0080)


          Teff = 3500 K,  log g = 4.0,  [M/H] = -2.5

 bolo   0.266 (0.1140)    0.488  0.333 (0.0182)   -0.234  0.833 (0.0041)
  u     0.764 (0.0134)    0.796  0.047 (0.0166)    0.694  0.117 (0.0188)
  v     0.682 (0.0534)    0.811  0.193 (0.0129)    0.392  0.483 (0.0222)
  b     0.571 (0.1037)    0.802  0.348 (0.0131)    0.049  0.869 (0.0291)
  y     0.486 (0.1319)    0.763  0.416 (0.0078)   -0.138  1.040 (0.0195)
  U     0.744 (0.0212)    0.802  0.087 (0.0151)    0.613  0.217 (0.0192)
  B     0.599 (0.0893)    0.800  0.302 (0.0111)    0.145  0.756 (0.0253)
  V     0.475 (0.1319)    0.750  0.412 (0.0085)   -0.142  1.029 (0.0165)
  R     0.378 (0.1480)    0.672  0.440 (0.0193)   -0.282  1.101 (0.0080)
  I     0.309 (0.1427)    0.585  0.414 (0.0237)   -0.313  1.036 (0.0067)
  J     0.228 (0.1252)    0.461  0.350 (0.0279)   -0.297  0.875 (0.0113)
  K     0.190 (0.0615)    0.319  0.193 (0.0043)   -0.100  0.483 (0.0058)
  L     0.137 (0.0601)    0.259  0.182 (0.0061)   -0.136  0.456 (0.0038)
  M     0.122 (0.0508)    0.223  0.151 (0.0079)   -0.104  0.378 (0.0019)
  N     0.085 (0.0445)    0.173  0.132 (0.0062)   -0.112  0.329 (0.0016)
  Rc    0.398 (0.1474)    0.693  0.442 (0.0174)   -0.265  1.105 (0.0094)
  Ic    0.336 (0.1472)    0.624  0.431 (0.0226)   -0.310  1.078 (0.0066)
 230    1.074 (0.0668)    0.901 -0.260 (0.0196)    1.464 -0.650 (0.0303)
 250    1.033 (0.0802)    0.822 -0.316 (0.0288)    1.508 -0.791 (0.0431)
 270    1.020 (0.1001)    0.777 -0.364 (0.0213)    1.566 -0.910 (0.0384)
